sample_index,y_true,basemodel_pred,cancer_expert_pred,changed,recovered_stroma_false_negative,new_stroma_false_positive,true_epithelium_changed_to_stroma
866,5,5,5,False,False,False,False
867,7,7,7,False,False,False,False
868,0,5,5,False,False,False,False
869,8,8,8,False,False,False,False
870,6,6,6,False,False,False,False
871,1,1,1,False,False,False,False
872,8,8,8,False,False,False,False
873,1,1,1,False,False,False,False
874,1,1,1,False,False,False,False
875,6,6,6,False,False,False,False
876,1,1,1,False,False,False,False
877,8,6,6,False,False,False,False
878,6,6,6,False,False,False,False
879,6,6,6,False,False,False,False
880,5,5,5,False,False,False,False
881,3,3,3,False,False,False,False
882,6,6,6,False,False,False,False
883,0,0,0,False,False,False,False
884,5,5,5,False,False,False,False
885,8,8,8,False,False,False,False
886,2,2,2,False,False,False,False
887,0,0,0,False,False,False,False
888,0,0,0,False,False,False,False
889,4,4,4,False,False,False,False
890,1,1,1,False,False,False,False
891,3,3,3,False,False,False,False
892,8,8,8,False,False,False,False
893,1,1,1,False,False,False,False
894,1,1,1,False,False,False,False
895,8,8,8,False,False,False,False
896,7,7,7,False,False,False,False
897,0,5,5,False,False,False,False
898,0,5,5,False,False,False,False
899,1,1,1,False,False,False,False
900,3,3,3,False,False,False,False
901,1,1,1,False,False,False,False
902,6,6,6,False,False,False,False
903,2,2,2,False,False,False,False
904,0,0,0,False,False,False,False
905,0,0,0,False,False,False,False
906,6,6,6,False,False,False,False
907,0,0,0,False,False,False,False
908,5,5,5,False,False,False,False
909,2,2,2,False,False,False,False
910,4,4,4,False,False,False,False
911,0,0,0,False,False,False,False
912,1,1,1,False,False,False,False
913,7,7,7,False,False,False,False
914,5,5,5,False,False,False,False
915,6,6,6,False,False,False,False
916,4,5,5,False,False,False,False
917,0,0,0,False,False,False,False
918,8,8,8,False,False,False,False
919,8,8,8,False,False,False,False
920,8,8,8,False,False,False,False
921,6,6,6,False,False,False,False
922,0,5,5,False,False,False,False
923,7,7,7,False,False,False,False
924,8,8,8,False,False,False,False
925,4,4,4,False,False,False,False
926,0,0,0,False,False,False,False
927,8,8,8,False,False,False,False
928,6,6,6,False,False,False,False
929,6,6,6,False,False,False,False
930,0,0,0,False,False,False,False
931,5,5,5,False,False,False,False
932,7,5,7,True,True,False,False
933,8,8,8,False,False,False,False
934,8,8,8,False,False,False,False
935,1,1,1,False,False,False,False
936,4,4,4,False,False,False,False
937,6,3,3,False,False,False,False
938,6,6,6,False,False,False,False
939,4,4,4,False,False,False,False
940,0,5,5,False,False,False,False
941,3,3,3,False,False,False,False
942,8,8,8,False,False,False,False
943,3,3,3,False,False,False,False
944,4,4,4,False,False,False,False
945,0,0,0,False,False,False,False
946,1,1,1,False,False,False,False
947,3,3,3,False,False,False,False
948,0,0,0,False,False,False,False
949,0,0,0,False,False,False,False
950,8,8,8,False,False,False,False
951,3,3,3,False,False,False,False
952,4,4,4,False,False,False,False
953,8,8,8,False,False,False,False
954,4,4,4,False,False,False,False
955,6,6,6,False,False,False,False
956,2,2,2,False,False,False,False
957,3,3,3,False,False,False,False
958,4,4,4,False,False,False,False
959,1,1,1,False,False,False,False
960,7,5,7,True,True,False,False
961,4,4,4,False,False,False,False
962,6,6,6,False,False,False,False
963,6,6,6,False,False,False,False
964,1,1,1,False,False,False,False
965,0,0,0,False,False,False,False
966,8,8,8,False,False,False,False
967,0,0,0,False,False,False,False
968,8,8,8,False,False,False,False
969,3,3,3,False,False,False,False
970,0,0,0,False,False,False,False
971,3,3,3,False,False,False,False
972,4,4,4,False,False,False,False
973,0,0,0,False,False,False,False
974,0,6,6,False,False,False,False
975,3,3,3,False,False,False,False
976,0,0,0,False,False,False,False
977,2,2,2,False,False,False,False
978,5,5,5,False,False,False,False
979,8,8,8,False,False,False,False
980,0,0,0,False,False,False,False
981,6,6,6,False,False,False,False
982,4,4,4,False,False,False,False
983,3,3,3,False,False,False,False
984,6,6,6,False,False,False,False
985,4,4,4,False,False,False,False
986,7,8,7,True,True,False,False
987,0,0,0,False,False,False,False
988,5,4,4,False,False,False,False
989,8,8,8,False,False,False,False
990,4,4,4,False,False,False,False
991,8,8,8,False,False,False,False
992,7,7,7,False,False,False,False
993,0,0,0,False,False,False,False
994,6,3,3,False,False,False,False
995,8,8,8,False,False,False,False
996,0,7,7,False,False,False,False
997,5,5,5,False,False,False,False
998,1,1,1,False,False,False,False
999,8,8,8,False,False,False,False
1000,0,0,0,False,False,False,False
1001,0,5,5,False,False,False,False
1002,1,1,1,False,False,False,False
1003,8,8,8,False,False,False,False
1004,4,4,4,False,False,False,False
1005,3,3,3,False,False,False,False
1006,6,6,6,False,False,False,False
1007,6,8,8,False,False,False,False
1008,0,0,0,False,False,False,False
1009,8,8,8,False,False,False,False
1010,5,5,5,False,False,False,False
1011,8,8,8,False,False,False,False
1012,1,1,1,False,False,False,False
1013,4,4,4,False,False,False,False
1014,7,7,7,False,False,False,False
1015,2,2,2,False,False,False,False
1016,8,8,8,False,False,False,False
1017,5,5,5,False,False,False,False
1018,0,0,0,False,False,False,False
1019,3,3,3,False,False,False,False
1020,0,0,0,False,False,False,False
1021,1,1,1,False,False,False,False
1022,6,6,6,False,False,False,False
1023,0,5,5,False,False,False,False
1024,7,8,7,True,True,False,False
1025,4,4,4,False,False,False,False
1026,3,3,3,False,False,False,False
1027,1,1,1,False,False,False,False
1028,0,0,0,False,False,False,False
1029,5,8,8,False,False,False,False
1030,0,0,0,False,False,False,False
1031,8,8,8,False,False,False,False
1032,4,4,4,False,False,False,False
1033,7,7,7,False,False,False,False
1034,1,1,1,False,False,False,False
1035,6,6,6,False,False,False,False
1036,7,7,7,False,False,False,False
1037,8,8,8,False,False,False,False
1038,6,6,6,False,False,False,False
1039,6,6,6,False,False,False,False
1040,0,0,0,False,False,False,False
1041,7,7,7,False,False,False,False
1042,8,8,8,False,False,False,False
1043,0,0,0,False,False,False,False
1044,8,8,8,False,False,False,False
1045,0,0,0,False,False,False,False
1046,0,0,0,False,False,False,False
1047,6,6,6,False,False,False,False
1048,8,8,8,False,False,False,False
1049,4,4,4,False,False,False,False
1050,0,0,0,False,False,False,False
1051,5,5,5,False,False,False,False
1052,4,4,4,False,False,False,False
1053,8,8,8,False,False,False,False
1054,5,5,5,False,False,False,False
1055,8,8,8,False,False,False,False
1056,6,3,3,False,False,False,False
1057,0,0,0,False,False,False,False
1058,1,1,1,False,False,False,False
1059,8,8,8,False,False,False,False
1060,4,4,4,False,False,False,False
1061,0,0,0,False,False,False,False
1062,3,3,3,False,False,False,False
1063,2,2,2,False,False,False,False
1064,0,0,0,False,False,False,False
1065,8,8,8,False,False,False,False
1066,8,8,8,False,False,False,False
1067,4,4,4,False,False,False,False
1068,0,0,0,False,False,False,False
1069,0,0,0,False,False,False,False
1070,8,8,8,False,False,False,False
1071,1,1,1,False,False,False,False
1072,0,0,0,False,False,False,False
1073,0,0,0,False,False,False,False
1074,2,2,2,False,False,False,False
1075,0,0,0,False,False,False,False
1076,8,8,8,False,False,False,False
1077,0,0,0,False,False,False,False
1078,4,4,4,False,False,False,False
1079,1,1,1,False,False,False,False
1080,5,5,5,False,False,False,False
1081,6,6,6,False,False,False,False
1082,6,6,6,False,False,False,False
1083,4,4,4,False,False,False,False
1084,3,3,3,False,False,False,False
1085,4,4,4,False,False,False,False
1086,1,1,1,False,False,False,False
1087,7,7,7,False,False,False,False
1088,8,8,8,False,False,False,False
1089,8,8,8,False,False,False,False
1090,3,3,3,False,False,False,False
1091,4,4,4,False,False,False,False
1092,4,4,4,False,False,False,False
1093,6,6,6,False,False,False,False
1094,0,0,0,False,False,False,False
1095,5,5,5,False,False,False,False
1096,7,8,8,False,False,False,False
1097,8,8,8,False,False,False,False
1098,5,5,5,False,False,False,False
1099,4,4,4,False,False,False,False
1100,8,8,8,False,False,False,False
1101,3,3,3,False,False,False,False
1102,4,4,4,False,False,False,False
1103,8,8,8,False,False,False,False
1104,1,1,1,False,False,False,False
1105,1,1,1,False,False,False,False
1106,6,6,6,False,False,False,False
1107,6,8,8,False,False,False,False
1108,4,4,4,False,False,False,False
1109,5,5,5,False,False,False,False
1110,6,6,6,False,False,False,False
1111,5,5,5,False,False,False,False
1112,8,8,8,False,False,False,False
1113,4,7,7,False,False,False,False
1114,6,6,6,False,False,False,False
1115,0,5,5,False,False,False,False
1116,4,4,4,False,False,False,False
1117,6,6,6,False,False,False,False
1118,8,8,8,False,False,False,False
1119,3,3,3,False,False,False,False
1120,1,1,1,False,False,False,False
1121,8,8,8,False,False,False,False
1122,4,4,4,False,False,False,False
1123,1,1,1,False,False,False,False
1124,6,3,3,False,False,False,False
1125,7,7,7,False,False,False,False
1126,8,8,8,False,False,False,False
1127,3,3,3,False,False,False,False
1128,8,8,8,False,False,False,False
1129,3,3,3,False,False,False,False
1130,5,5,5,False,False,False,False
1131,6,3,3,False,False,False,False
1132,6,3,3,False,False,False,False
1133,3,3,3,False,False,False,False
1134,3,3,3,False,False,False,False
1135,5,5,5,False,False,False,False
1136,6,3,3,False,False,False,False
1137,0,0,0,False,False,False,False
1138,3,3,3,False,False,False,False
1139,8,8,8,False,False,False,False
1140,6,6,6,False,False,False,False
1141,6,6,6,False,False,False,False
1142,7,5,7,True,True,False,False
1143,1,1,1,False,False,False,False
1144,7,7,7,False,False,False,False
1145,0,5,5,False,False,False,False
1146,4,4,4,False,False,False,False
1147,0,0,0,False,False,False,False
1148,7,7,7,False,False,False,False
1149,2,2,2,False,False,False,False
1150,1,1,1,False,False,False,False
1151,0,0,0,False,False,False,False
1152,4,4,4,False,False,False,False
1153,8,8,8,False,False,False,False
1154,4,0,0,False,False,False,False
1155,8,8,8,False,False,False,False
1156,0,0,0,False,False,False,False
1157,1,1,1,False,False,False,False
1158,8,8,8,False,False,False,False
1159,2,2,2,False,False,False,False
1160,6,6,6,False,False,False,False
1161,5,5,5,False,False,False,False
1162,1,1,1,False,False,False,False
1163,0,0,0,False,False,False,False
1164,2,2,2,False,False,False,False
1165,7,5,7,True,True,False,False
1166,8,8,7,True,False,True,True
1167,1,1,1,False,False,False,False
1168,8,8,8,False,False,False,False
1169,6,6,6,False,False,False,False
1170,0,0,0,False,False,False,False
1171,0,0,0,False,False,False,False
1172,0,0,0,False,False,False,False
1173,4,4,4,False,False,False,False
1174,0,0,0,False,False,False,False
1175,6,6,6,False,False,False,False
1176,8,8,8,False,False,False,False
1177,5,5,5,False,False,False,False
1178,0,0,0,False,False,False,False
1179,4,4,4,False,False,False,False
1180,1,1,1,False,False,False,False
1181,0,0,0,False,False,False,False
1182,6,6,6,False,False,False,False
1183,8,8,8,False,False,False,False
1184,0,0,0,False,False,False,False
1185,2,2,2,False,False,False,False
1186,4,4,4,False,False,False,False
1187,5,5,5,False,False,False,False
1188,0,0,0,False,False,False,False
1189,0,5,5,False,False,False,False
1190,2,2,2,False,False,False,False
1191,1,1,1,False,False,False,False
1192,8,8,8,False,False,False,False
1193,1,1,1,False,False,False,False
1194,2,2,2,False,False,False,False
1195,8,8,8,False,False,False,False
1196,8,8,8,False,False,False,False
1197,3,3,3,False,False,False,False
1198,7,5,7,True,True,False,False
1199,8,8,8,False,False,False,False
1200,5,5,7,True,False,True,False
1201,8,8,8,False,False,False,False
1202,7,7,7,False,False,False,False
1203,5,5,5,False,False,False,False
1204,8,8,8,False,False,False,False
1205,2,2,2,False,False,False,False
1206,4,4,4,False,False,False,False
1207,8,8,8,False,False,False,False
1208,2,2,2,False,False,False,False
1209,8,8,8,False,False,False,False
1210,6,6,6,False,False,False,False
1211,4,4,4,False,False,False,False
1212,4,4,4,False,False,False,False
1213,8,8,8,False,False,False,False
1214,5,5,5,False,False,False,False
1215,8,8,8,False,False,False,False
1216,0,5,5,False,False,False,False
1217,0,0,0,False,False,False,False
1218,1,1,1,False,False,False,False
1219,8,5,5,False,False,False,False
1220,0,0,0,False,False,False,False
1221,5,4,4,False,False,False,False
1222,0,0,0,False,False,False,False
1223,3,3,3,False,False,False,False
1224,0,0,0,False,False,False,False
1225,0,0,0,False,False,False,False
1226,8,8,8,False,False,False,False
1227,0,0,0,False,False,False,False
1228,1,1,1,False,False,False,False
1229,2,2,2,False,False,False,False
1230,3,3,3,False,False,False,False
1231,5,5,5,False,False,False,False
1232,6,3,3,False,False,False,False
1233,1,1,1,False,False,False,False
1234,4,4,4,False,False,False,False
1235,0,0,0,False,False,False,False
1236,8,8,7,True,False,True,True
1237,6,6,6,False,False,False,False
1238,2,2,2,False,False,False,False
1239,6,6,6,False,False,False,False
1240,0,0,0,False,False,False,False
1241,4,4,4,False,False,False,False
1242,8,8,8,False,False,False,False
1243,1,1,1,False,False,False,False
1244,1,1,1,False,False,False,False
1245,0,0,0,False,False,False,False
1246,1,1,1,False,False,False,False
1247,2,2,2,False,False,False,False
1248,8,8,8,False,False,False,False
1249,8,8,8,False,False,False,False
1250,6,6,6,False,False,False,False
1251,8,8,8,False,False,False,False
1252,5,5,5,False,False,False,False
1253,1,1,1,False,False,False,False
1254,6,8,8,False,False,False,False
1255,5,4,4,False,False,False,False
1256,8,8,8,False,False,False,False
1257,1,1,1,False,False,False,False
1258,4,4,4,False,False,False,False
1259,4,4,4,False,False,False,False
1260,4,4,4,False,False,False,False
1261,6,6,6,False,False,False,False
1262,5,5,5,False,False,False,False
1263,6,6,6,False,False,False,False
1264,7,8,7,True,True,False,False
1265,5,5,5,False,False,False,False
1266,8,8,8,False,False,False,False
1267,2,2,2,False,False,False,False
1268,5,5,5,False,False,False,False
1269,0,0,0,False,False,False,False
1270,5,5,5,False,False,False,False
1271,0,5,5,False,False,False,False
1272,0,0,0,False,False,False,False
1273,8,8,8,False,False,False,False
1274,4,4,4,False,False,False,False
1275,0,0,0,False,False,False,False
1276,4,5,5,False,False,False,False
1277,2,2,2,False,False,False,False
1278,7,5,7,True,True,False,False
1279,3,3,3,False,False,False,False
1280,6,6,6,False,False,False,False
1281,4,4,4,False,False,False,False
1282,0,0,0,False,False,False,False
1283,8,8,8,False,False,False,False
1284,4,4,4,False,False,False,False
1285,1,1,1,False,False,False,False
1286,8,8,8,False,False,False,False
1287,8,8,8,False,False,False,False
1288,8,8,8,False,False,False,False
1289,7,7,7,False,False,False,False
1290,8,8,8,False,False,False,False
1291,4,4,4,False,False,False,False
1292,4,4,4,False,False,False,False
1293,1,1,1,False,False,False,False
1294,3,3,3,False,False,False,False
1295,8,8,8,False,False,False,False
1296,6,6,6,False,False,False,False
1297,5,5,5,False,False,False,False
1298,2,2,2,False,False,False,False
1299,4,4,4,False,False,False,False
1300,0,0,0,False,False,False,False
1301,2,2,2,False,False,False,False
1302,8,8,8,False,False,False,False
1303,1,1,1,False,False,False,False
1304,0,0,0,False,False,False,False
1305,6,6,6,False,False,False,False
1306,1,1,1,False,False,False,False
1307,0,0,0,False,False,False,False
1308,6,6,6,False,False,False,False
1309,4,4,4,False,False,False,False
1310,5,5,5,False,False,False,False
1311,1,1,1,False,False,False,False
1312,8,8,8,False,False,False,False
1313,4,4,4,False,False,False,False
1314,4,4,4,False,False,False,False
1315,8,8,8,False,False,False,False
